物件_カテゴリ,物件_物件名,物件_住所,物件_アクセス1,物件_アクセス2,物件_アクセス3,物件_築年数_年,物件_階数,物件_階,物件_家賃_万円,物件_管理費_万円,物件_敷金_万円,物件_礼金_万円,物件_間取,物件_面積_m2,物件_URL,物件_緯度,物件_経度,地区_住所,地区_区分,地区_グループ,地区_ブロック,地区_コード,公園_最寄り,公園_最寄り_距離_m,公園_最寄り_徒歩_分,公園_住所,公園_設備,公園_緯度,公園_経度,保育園_最寄り,保育園_最寄り_距離_m,保育園_最寄り_徒歩_分,保育園_分類,保育園_住所,保育園_URL,保育園_緯度,保育園_経度,幼稚園_最寄り,幼稚園_最寄り_距離_m,幼稚園_最寄り_徒歩_分,幼稚園_分類,幼稚園_住所,幼稚園_URL,幼稚園_緯度,幼稚園_経度,小学校_最寄り,小学校_最寄り_距離_m,小学校_最寄り_徒歩_分,小学校_生徒数_人,小学校_教員数_人,小学校_クラス数_単位生徒数,小学校_住所,小学校_アクセス,小学校_URL,小学校_緯度,小学校_経度,病院_最寄り,病院_最寄り_距離_m,病院_最寄り_徒歩_分,病院_住所,病院_科,病院_緯度,病院_経度,スーパー_最寄り,スーパー_最寄り_距離_m,スーパー_最寄り_徒歩_分,スーパー_住所,スーパー_緯度,スーパー_経度,コンビニ_最寄り,コンビニ_最寄り_距離_m,コンビニ_最寄り_徒歩_分,コンビニ_住所,コンビニ_経度,コンビニ_緯度
賃貸一戸建て,南海加太線 八幡前駅 2階建 築23年,和歌山県和歌山市西庄,南海加太線/八幡前駅 歩11分,南海加太線/西ノ庄駅 歩13分,南海加太線/二里ケ浜駅 歩20分,23,2階建,1-2階,7.0,0.0,7.0,14.0,4SLDK,116.08,https://suumo.jp/chintai/jnc_000080573224/?bc=100345306148,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,南海加太線 八幡前駅 2階建 築23年,和歌山県和歌山市西庄,南海加太線/八幡前駅 歩11分,南海加太線/西ノ庄駅 歩13分,南海加太線/二里ケ浜駅 歩20分,23,2階建,1-2階,7.0,0.0,7.0,14.0,4SLDK,116.08,https://suumo.jp/chintai/jnc_000080573224/?bc=100345306148,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,南海加太線 西ノ庄駅 2階建 築7年,和歌山県和歌山市西庄,南海加太線/西ノ庄駅 歩5分,南海加太線/二里ケ浜駅 歩12分,南海加太線/八幡前駅 歩13分,7,2階建,1-2階,9.5,0.5,9.5,19.0,3LDK,157.0,https://suumo.jp/chintai/jnc_000084933347/?bc=100324787312,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,南海加太線 西ノ庄駅 2階建 築7年,和歌山県和歌山市西庄,南海加太線/西ノ庄駅 歩5分,南海加太線/二里ケ浜駅 歩12分,南海加太線/八幡前駅 歩13分,7,2階建,1-2階,9.5,0.5,9.5,19.0,3LDK,157.0,https://suumo.jp/chintai/jnc_000084933347/?bc=100324787312,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,ワイズグリーン西庄ガレージハウス,和歌山県和歌山市西庄,南海加太線/西ノ庄駅 歩5分,南海加太線/二里ケ浜駅 歩12分,南海加太線/八幡前駅 歩13分,7,2階建,1-2階,11.5,0.5,11.5,23.0,3LDK,157.0,https://suumo.jp/chintai/jnc_000081399050/?bc=100322402630,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,ワイズグリーン西庄ガレージハウス,和歌山県和歌山市西庄,南海加太線/西ノ庄駅 歩5分,南海加太線/二里ケ浜駅 歩12分,南海加太線/八幡前駅 歩13分,7,2階建,1-2階,11.5,0.5,11.5,23.0,3LDK,157.0,https://suumo.jp/chintai/jnc_000081399050/?bc=100322402630,34.2610602,135.1097054,和歌山県和歌山市西庄,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,610,3,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,西脇保育所,570,2,市区町村,和歌山県和歌山市西庄１０１６,https://www.gaccom.jp/nurseryschool-18692.html,34.257257,135.1054195,和歌山市立西脇幼稚園,520,2,公立,和歌山県和歌山市西庄１０１２,https://www.gaccom.jp/kindergarten-9789.html,34.25895089999999,135.1046301,西脇小学校,520,2,350,24,15学級/平均23.3人,和歌山市西庄１０１２,二里ヶ浜駅から65m,https://www.gaccom.jp/schools-22506.html,34.25895089999999,135.1046301,和歌山ろうさい病院,1220,6,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,0,0,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山西庄店,0,0,和歌山県和歌山市西庄561,135.1097054,34.2610602
賃貸一戸建て,南海加太線 加太駅 2階建 築37年,和歌山県和歌山市深山,南海加太線/加太駅 歩30分,,,37,2階建,-,5.0,0.0,0.0,10.0,4SLDK,117.79,https://suumo.jp/chintai/jnc_000083825262/?bc=100336668258,34.294791,135.0769998,和歌山県和歌山市深山,加太地区,第1ブロック,北西部地域,2,人と自然のふれあい公園　森林公園,2070,10,和歌山県和歌山市深山600-1,和歌山市の「人と自然のふれあい公園　森林公園」は、その名前の通り豊かな自然がそのまま残されている公園です。春にはさくら、秋には紅葉も楽しめ、四季折々の自然...,34.2835409,135.0949695,まことこども園（保）,3630,18,社会福祉法人,和歌山県和歌山市つつじが丘４丁目３－２,https://www.gaccom.jp/nurseryschool-18661.html,34.2687397,135.1009809,和歌山市立加太幼稚園,2180,10,公立,和歌山県和歌山市加太１３１０,https://www.gaccom.jp/kindergarten-9790.html,34.2753241,135.0736977,加太小学校,2220,11,48,13,7学級/平均6.9人,和歌山市加太１２１０,加太駅から426m,https://www.gaccom.jp/schools-22518.html,34.2747882,135.0757227,和歌山ろうさい病院,5910,29,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,4800,24,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山磯ノ浦店,3570,17,和歌山県和歌山市磯の浦市ノ坪130-1,135.0921817,34.2651636
賃貸一戸建て,南海加太線 加太駅 2階建 築37年,和歌山県和歌山市深山,南海加太線/加太駅 歩30分,,,37,2階建,-,5.0,0.0,0.0,10.0,4SLDK,117.79,https://suumo.jp/chintai/jnc_000083825262/?bc=100336668258,34.294791,135.0769998,和歌山県和歌山市深山,加太地区,第1ブロック,北西部地域,2,人と自然のふれあい公園　森林公園,2070,10,和歌山県和歌山市深山600-1,和歌山市の「人と自然のふれあい公園　森林公園」は、その名前の通り豊かな自然がそのまま残されている公園です。春にはさくら、秋には紅葉も楽しめ、四季折々の自然...,34.2835409,135.0949695,まことこども園（保）,3630,18,社会福祉法人,和歌山県和歌山市つつじが丘４丁目３－２,https://www.gaccom.jp/nurseryschool-18661.html,34.2687397,135.1009809,和歌山市立加太幼稚園,2180,10,公立,和歌山県和歌山市加太１３１０,https://www.gaccom.jp/kindergarten-9790.html,34.2753241,135.0736977,加太小学校,2220,11,48,13,7学級/平均6.9人,和歌山市加太１２１０,加太駅から426m,https://www.gaccom.jp/schools-22518.html,34.2747882,135.0757227,和歌山ろうさい病院,5910,29,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,松源 西庄店,4800,24,和歌山県和歌山市西庄妙見409-1,34.2610602,135.1097054,ローソン 和歌山磯ノ浦店,3570,17,和歌山県和歌山市磯の浦市ノ坪130-1,135.0921817,34.2651636
賃貸一戸建て,南海加太線 八幡前駅 2階建 築50年,和歌山県和歌山市古屋,南海加太線/八幡前駅 歩5分,,,50,2階建,1-2階,4.8,0.0,0.0,0.0,4DK,85.75,https://suumo.jp/chintai/jnc_000085224411/?bc=100333719272,34.2503962,135.1178854,和歌山県和歌山市古屋,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,1580,7,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,木ノ本こども園（保）,1170,5,社会福祉法人,和歌山県和歌山市木ノ本３００番の１,https://www.gaccom.jp/nurseryschool-91749.html,34.2583013,135.1263352,木ノ本こども園（幼）,1170,5,私立,和歌山県和歌山市木ノ本３００－１,https://www.gaccom.jp/kindergarten-99154.html,34.2583013,135.1263352,木本小学校,1160,5,544,32,22学級/平均24.7人,和歌山市榎原２５５,八幡前駅から712m,https://www.gaccom.jp/schools-22501.html,34.2576798,135.1270257,和歌山ろうさい病院,770,3,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,ザ・ロウズ 西庄店,660,3,和歌山県和歌山市西庄288,34.2563934,135.118398,ローソン 和歌山労災病院前店,830,4,和歌山県和歌山市木ノ本104,135.122396,34.2568817
賃貸一戸建て,古屋戸建（ペット相談可）,和歌山県和歌山市古屋,南海加太線/八幡前駅 歩3分,南海加太線/西ノ庄駅 歩16分,南海加太線/中松江駅 歩18分,45,2階建,-,4.5,0.0,0.0,0.0,3DK,82.09,https://suumo.jp/chintai/jnc_000085361006/?bc=100096827343,34.2503962,135.1178854,和歌山県和歌山市古屋,木本地区,第1ブロック,北西部地域,2,河西公園水泳場,1580,7,和歌山県和歌山市本脇80-6,河西公園の中にあるプールです。25mプールの他、水深の浅い幼児用のプールもあるので、小さい子どもと一緒でも安心して遊べますよ。幼児プールにはかわいいクジラ...,34.258501,135.1037721,木ノ本こども園（保）,1170,5,社会福祉法人,和歌山県和歌山市木ノ本３００番の１,https://www.gaccom.jp/nurseryschool-91749.html,34.2583013,135.1263352,木ノ本こども園（幼）,1170,5,私立,和歌山県和歌山市木ノ本３００－１,https://www.gaccom.jp/kindergarten-99154.html,34.2583013,135.1263352,木本小学校,1160,5,544,32,22学級/平均24.7人,和歌山市榎原２５５,八幡前駅から712m,https://www.gaccom.jp/schools-22501.html,34.2576798,135.1270257,和歌山ろうさい病院,770,3,和歌山県和歌山市木ノ本93-1,リハビリテーション科内科血液内科皮膚科麻酔科乳腺外科泌尿器科外科産婦人科呼吸器外科眼科放射線科小児科神経内科耳鼻咽喉科整形外科脳神経外科呼吸器科消化器科循環器科糖尿病科,34.2565763,135.1218116,ザ・ロウズ 西庄店,660,3,和歌山県和歌山市西庄288,34.2563934,135.118398,ローソン 和歌山労災病院前店,830,4,和歌山県和歌山市木ノ本104,135.122396,34.2568817
